y1,y2
-0.6517911526116896,-0.17471729232577715
1.011932838779507,0.48443045750647784
-0.6294644558051397,0.4792271933345459
-1.252928196793533,0.6278587165865722
-2.861115980979922,0.8696305934634235
-2.6257350622424673,2.445256624894886
-2.3090900457705654,2.955803286592528
-3.802206730734798,5.208532411316556
-5.7178522886930985,6.31033426713904
-6.047756362566949,5.429687749211243
-6.70404137349598,4.757673068552587
-6.323852281246988,4.647614373274536
-4.841281118213131,2.818010349829185
-4.844362082878982,1.9259545615075937
-4.0684902354209225,-0.19210548067747446
-4.412184585520404,0.0180674466586275
-5.896453169516755,1.0032830295168151
-5.7177397403983585,2.0101398002238993
-4.758554881723848,1.0302852338492223
-5.556350639613386,0.8269527480773198
-4.808390913650252,1.6779200390528626
-5.5180757843589365,1.0707228537975313
-6.315898699525465,0.48648462464018427
-6.553822077090191,0.35466957694991985
-4.495707608592481,-0.15173408283651002
-4.784431975621703,0.30684364625751787
-5.7375060411916285,-0.06178350286489209
-5.724187560030615,0.7123624441523725
-7.040202418777372,2.0838319014393956
-7.392659784678975,2.253248322543021
-6.5455714807444645,2.914041244270047
-5.4863395945689675,3.087239060701925
-5.505952947943474,3.4037175999815257
-6.501668338130059,4.617904968965725
-7.2770545867710865,3.357661089083132
-5.220645805832558,3.221216149570281
-6.399770678162506,5.07348586968321
-6.729483302587606,6.135561657468771
-7.558972025935081,5.88678163621414
-9.247501379411439,3.977842277378868
-10.223935967474173,3.899803258847772
-9.42595025728813,6.326023760068595
-10.45781325238274,7.335064059837426
-11.06215421086864,7.182534753734575
-12.54334582916588,5.703549016864152
-13.321806431966388,4.510438394563531
-13.32536082264288,3.80792393076501
-12.074663748894991,3.960943642046505
-11.909425559637773,5.098378840739339
-11.391313290601081,5.061045858653269
-11.482036652268484,4.9400972214516
-10.405314696213235,5.723182838138302
-10.03939673830706,6.522012165220577
-10.58393003716241,7.033034969888243
-11.996263700132749,8.380305522144143
-11.906215441267847,8.56369852291558
-11.306831595472389,8.553988948554576
-11.56093948038835,9.743773570635986
-11.445188809678456,8.827901897675284
-11.005629893899254,7.122781455487787
-9.350087456663593,6.95165034328731
-9.304203603217093,9.20942080184415
-7.152462524101451,9.325227481811499
-6.527596173522556,10.41540734711688
-4.845575167051022,10.284314447687242
-4.710314953125433,11.508948669968829
-4.440764650548412,12.263448527257044
-3.8309051245962715,11.128536578965559
-4.689846136415322,8.487197734802535
-4.94996684063208,9.826035163133287
-6.0591735843111545,11.059838736551797
-5.059627411337483,11.004996549912075
-5.067239055102026,11.087829690771592
-5.928325968881058,10.80549928614012
-5.974890275460289,11.417437231779616
-5.183077429842597,10.674699180292434
-4.357364288759163,9.89682863979356
-4.526280821736612,10.266333995464157
-4.548934218776686,10.139373165022397
-4.27949296089287,9.586574116567748
-4.932159105048795,9.38246000877645
-3.97088789265273,9.280791928416974
-2.0663665597714918,9.495045200167596
-5.040765177912035,9.055491503410083
-3.3757310705376,9.061837338394517
-3.813564746906696,8.188177599396356
-2.4897669186671894,9.19100212638227
-1.8177320694170198,9.619104066723251
-0.3768258164035705,10.440305769121156
-1.6066262196288499,11.208749309038724
-1.4369998845118002,11.098429515331055
-0.6736117562562857,11.126816020480804
-3.607166610254022,12.684204140468845
-2.569446608848372,12.561614919601022
-2.941843237879215,12.788263346502665
-4.226237064637912,13.094669010142752
-4.456434125416563,12.741718167780624
-5.379552681265392,12.063081967126179
-4.273256246307331,13.398102999954563
-3.770418175416285,13.352566381448336
-4.648321558594786,14.070320060590058
-3.037385363999811,12.45581610630826
-1.8631260618316083,10.290146452827962
-2.203135138180012,10.674771064962366
-3.568122232850955,9.157780338761647
-3.3824484633862206,10.034495369710788
-3.8579015128257765,11.378387382459943
-4.637823579125904,13.132738786729048
-4.517418570321287,13.36804209253545
-3.9024828678187027,13.689068949222879
-2.0567025628151923,15.895552012631217
-1.5105847634020986,15.729847237848338
-2.686685462456266,14.975472511393393
-2.677437273444524,14.874133654327547
-2.7211108720587998,14.879182105357373
-2.2255711499385,13.528494900151495
-3.251046777947113,14.650415770667193
-2.4127542387916314,14.114634261682756
-1.1174202581968855,13.438242996963043
-1.3692123423203466,11.612771932026835
-0.5220900749552699,11.604020840743527
0.5476930405393026,12.313285499167828
0.6471641093690939,12.479292452541062
1.8492337806776218,12.32448041399215
1.7069549948369085,12.404667938134846
2.5256912987898614,13.342852574002565
4.460188516317002,13.283910634487768
5.748653952987347,12.658078210510944
6.3836714425570555,12.817745436866689
8.155590382076031,13.466083964464396
7.748145598337116,14.086573299803808
8.137992434072435,13.81432277818009
7.888936226396383,12.91663235878591
10.693268167600053,13.099533700650106
11.715921380801099,11.982543114060674
10.67905624014422,11.878668904664247
10.57978477157717,12.730871923194382
9.62605829889664,13.320958357299551
11.191611749202364,12.45731248407027
12.152073874513801,11.547410498913768
12.549036360995178,11.96159634287397
14.337324276997666,11.321768562188995
14.55655085716423,12.416284479934646
13.43532393007807,12.457964615038986
12.615913964476913,11.806547424065215
13.348353285227747,12.557518835532566
15.976459404571871,13.98497426209459
17.31585505758121,13.86821046009419
17.06493717160165,14.0542396898752
14.838180631820727,15.759007464996465
14.213559904999604,14.74385232696166
13.798838260475245,15.660735742115184
15.082281761973292,15.3224043568224
15.555311937370753,15.300784231383362
14.59315558763428,15.503456849740237
14.65228990370286,13.996302981576632
15.782081825626014,12.453144699713901
16.043354872812646,11.429630292241564
15.25495836336817,10.752215203550566
15.984191786524256,9.521546112998102
15.816492123980192,11.095757710778052
15.141919307392286,11.084567915202198
15.826100437097915,10.52086851610077
16.31981765451923,9.877841898371333
17.037061611999114,9.95726534320733
16.11751244234738,11.38290277668199
16.038933056487558,11.119180771611695
15.130083088460594,10.664973790031727
15.049309604581165,10.852275524403007
16.16269410342116,9.549039462783659
15.827800241190966,10.759504369723249
16.023602337206437,11.181503374766386
17.63026090003197,11.532475430127665
18.109889119733854,11.504756500972407
19.89054671429114,12.567537598011342
19.181656921594083,13.127972664867556
18.04503442789348,14.226292859091389
18.72710210223028,14.076124317321701
18.334191058235263,12.289301479199693
19.105177699209523,12.178832271935454
18.799502861669986,12.907317822632072
18.139255758137082,12.324231821912154
17.447775148857104,10.973039330746708
19.858507964281287,10.77894147093426
19.50799201404468,11.678589599698244
16.35702920397592,11.645316581192466
16.36624246851104,10.668967812853388
16.819401333633547,8.633886939342672
16.81034240712893,9.494855764083258
14.555420514812972,8.003305742559625
14.342868148186183,7.916811960461396
13.61385516432428,8.184151499266662
13.751775624306015,6.720651389129636
13.527449204701998,5.311812649694312
11.309767957372143,2.7512972767893644
12.182984449728707,2.462991001403029
13.976187890466816,0.8320663509771025
13.450858380201336,0.9987702192644576
13.134912515146505,1.3277461197470941
13.110114688040483,0.5439910700529607
10.612486400679725,-0.5707937778651235
12.171980867629316,0.03750479123117678
13.3953691199746,-0.6989193578396031
13.057242632265652,-1.7186778242362646
13.309636612184464,-1.7921899364960083
13.630042935954897,-0.1597435054413232
12.665733638494707,0.45178932198469435
11.137677032616342,1.431782184679633
10.572669755080051,1.2370483736557205
10.587123758065262,2.762056748499827
10.434001039352701,2.142608764885418
9.127859202773065,2.29700355211915
8.151148691181422,1.6718742451611321
8.00392350262422,2.222036705957498
7.166924151686646,2.7708907308807955
8.81618667169801,1.1592571098228621
10.057510054418263,3.1922272839021835
9.345502640549551,3.6859566229697074
7.85108144901385,3.9060720689463344
7.405431327687689,4.091159302743971
6.366593608303395,3.1465761793976883
5.794885037773122,2.3080081338582388
5.046429882417519,1.9732389160048576
3.8004973749656576,1.689495123352721
4.142339847866487,-0.7662837546188226
4.19610072607844,-1.658596919407377
2.9268549705613545,-3.1560901459161474
1.9203474433187675,-4.060855803736233
2.1036898293776876,-5.487635132496647
2.9818725106778428,-6.470688144685248
3.5028988608453058,-5.543095852828734
2.1224781060248956,-4.6239842264261215
4.166423213866729,-5.195778576017381
4.63285699288966,-5.430301745117515
4.619327683656547,-5.7052516735522145
4.039013742722391,-5.049992898678333
4.859494394474664,-5.105615674749164
6.324544834837365,-4.060166196402885
6.989032216126922,-4.813258936437539
8.860405804887877,-3.518936543541664
6.686185103679502,-4.650122741702047
6.187861244436333,-3.72975865476159
7.416332944669914,-4.032716410686815
7.650207703074251,-3.3459297572387783
6.366567598950926,-2.7619042064467747
6.054395939939685,-2.5815770031183236
6.002465406110543,-3.7653006939803406
5.005231402830815,-3.725017240844956
5.133902803369394,-3.9891584399444513
6.196310894748248,-4.347945238081434
4.978807268699925,-4.693640549812912
4.803462608827525,-4.824781685484183
5.966994504463308,-4.31397856724794
7.021775298433213,-3.6895360371122976
6.857883026319277,-2.6505266104736758
6.599194290479613,-2.399625498963075
5.600693866772883,-2.2948916795029874
5.280204504684712,-1.9182497825328628
7.102144845533059,0.45919741491595634
8.12779972036437,0.4371951620268085
8.961090569674685,0.6747751958790347
8.36168940373758,0.6203592587962293
8.12021837184503,0.02489901376145376
9.509766797899312,-0.5063730049963241
9.021888369725653,0.20647620399296285
8.336837360945632,-0.9338523771733986
7.49535733006893,-0.44189496925473865
7.882002995234231,-0.13230105640713752
7.428466284504974,-1.0344638250998757
8.346955841585066,-2.4686283210052795
8.146829980024489,-3.781434740171724
7.753876910137918,-3.92046470037385
8.996040462808443,-6.773381926077942
10.37819303174675,-7.641482490321728
10.69098331360946,-6.817090254649185
9.94598579287487,-6.884469858801577
10.460452388664642,-6.985919747876212
9.747145862240725,-6.7731433643469146
9.881887259952986,-8.246035426816366
11.267702852715743,-7.991898776737429
8.87458273240113,-8.792351826130432
10.625541604624354,-7.172665104972646
10.928633612188174,-8.824225812680313
10.724903030262123,-7.730090600504906
11.154140116866028,-8.027008174407252
10.454499491018652,-7.163844478295841
10.280458144923838,-6.801222319397131
10.812234069816473,-5.121039503628478
11.036540389490415,-4.820968840095565
9.290030021214895,-3.6672766443012765
10.220662781485826,-3.639933904198837
7.989390340429095,-4.1621843273554955
8.10645267246697,-2.0222279560071774
8.738469688487019,-1.1869970474758706
9.600210959448908,0.18984433075263807
8.50454877410764,-0.6229116095259417
7.361103839327651,-0.8700784384115821
7.043522257253457,-0.731465447983163
6.0522801356250016,-0.6041439917615624
5.231260405855473,1.5467578907170663
4.734096341871858,4.131688418249612
6.402785533190515,2.9643777874910224
7.393140325461877,3.6038378959906336
5.886863166639657,4.243838499833302
5.826428545985612,4.622791873494919
5.001883242032448,4.590339269863405
5.444368751837711,4.437264445453781
4.864012601052399,4.307098269623578
3.9106261154926054,4.6775286459935685
1.3742700636715326,6.214298487789634
1.4650032540762938,6.715864387559
2.347562503522076,5.498144862366418
4.655171467867247,4.402898734615234
5.149258093251518,4.754750604488084
6.490107814511326,4.770430304393647
5.101777755606746,5.119263067330262
2.654170527525074,4.940265115322637
2.2146960892183487,6.523913816453468
1.9538475237458326,6.091668789032274
1.2133761393823561,5.251507471706966
0.6750920678738264,5.86697515019136
-0.6314799993862406,5.670859426978611
-2.0851549367659787,5.515171821429408
-1.9110102899651042,4.288640626873324
-2.4766329004268215,4.400319693772733
-1.6984130655026508,5.358429141258268
-1.8066491436558252,4.359282769924471
-3.4336919830295924,5.141645063874061
-2.0347318188136874,5.508605043784299
-0.46572815528025324,5.0534553014383405
-0.8591894148147927,6.627170293625346
-1.871976986125372,7.232793619804173
-1.485639259502645,7.385698611060416
0.25075550976108585,6.502744519958826
-0.18005006848896749,4.403837021545696
-1.233272500343725,3.887391719650175
-1.6239239053375487,3.6820552323089433
-1.3248944727591512,3.010252157310925
-3.3146332328841552,3.1620747836854552
-2.892740999211566,1.9942009946947616
-3.684540311292762,3.7622041274747056
-2.653771149779268,4.854766743390584
-1.9818845520048978,5.000917257136162
-2.495870546043445,5.574847041066764
-2.696600649272723,5.13094283986013
-2.709124050626038,5.048721465767784
-1.8163939217555958,4.082754074996348
0.6884119216337219,3.0682114337605184
0.25755463333062767,4.015789028902867
-0.5854068179877874,3.529981652061978
-0.5583584326401098,0.5446145116552352
-1.0697264479949076,-0.42702300311345354
-1.3191078853045948,0.07439906605801216
-0.6760330882084811,1.5859025492628303
0.7760676021182629,2.626609653390438
0.7370414060405477,3.6777911604585167
-0.2638006194569502,3.582039467879798
1.1874173229074634,4.380609189704462
-0.2179842219284569,3.7866292994509823
0.6970868275301209,4.411812483011869
1.7878410845137491,2.6363555911020375
0.5177831633192564,2.391152455085829
-0.45665591582245657,2.369228346306969
-0.4332715010190763,2.7305975124930786
-0.5515914530146534,3.3117851654148422
0.24961330235058343,3.483615007122939
-0.9638673561721692,4.803003760350367
-0.725555179552545,5.24958492410243
-0.5325285232565496,3.6471261357739904
0.07077492719833012,3.0068769694291015
-1.138347417254749,4.321652237431261
-1.4265764145501887,4.63174535509174
-0.5093995654459786,6.280798214775355
