y1,y2
0.345584192064786,0.367631659201919
1.1672023355659444,1.4223191611084716
1.4976394117493315,0.7211704254420633
0.19448218014497054,0.8796728823493869
1.0998380468180882,-2.0255239980796738
1.5462126191820995,-0.3425707749832856
1.0092593838218145,2.2160724889735066
1.5903774880181676,-0.43833015370891426
1.9549498842042432,0.6841701730769046
2.249082380859769,1.8171447255244777
2.2775046221755657,0.24203270967582768
2.824217608788013,2.1204832995847687
2.087763521786346,-0.39837468509336116
1.9248535737932932,-0.965079396836294
1.442734261113315,-0.622085170723866
2.0415804737479424,-0.6470771771236714
2.0813025812296013,1.0087919158210288
1.7888458302645127,0.5624835821977059
1.0069373679076707,0.8177462753981519
0.7497451272888,-0.6750219064420374
0.7578873078071435,2.9077010253358804
0.4822844025077731,0.13152137292635563
1.7763482169059803,0.8282567197491975
2.783072532211775,1.833196402051227
0.07191005324580635,-0.22164472704836735
-1.8171031927218664,-1.5540723803200671
-1.9918752847770282,-0.9241390990431927
-2.414065696353382,-0.3022552680897834
-2.200422698854771,-0.4484522973383428
-1.9831007678322075,-0.06347003004555063
0.13473798721884078,-0.5104117046146619
-0.9772827754734406,-1.2769430994862758
-1.3548877826004386,1.3137231817011061
0.6878838248918917,0.09205214724404531
1.3345868210937386,1.132987156499804
1.9976501934700002,1.7247469356106473
1.4836438217825374,2.150324262860283
-0.1644313490731153,-1.4454439080214307
0.003033395149625834,-0.49055253166438917
0.11204748297117337,-0.38926956352967473
-1.1153045712734009,-0.8707329732159169
-1.7985312330539631,-3.32350073180169
-1.8705749127811906,-1.042883551287408
-2.815326535841968,-4.312836534796471
-2.913596503694185,-1.169704853948882
-2.8181134762247306,-0.882209022841989
-2.782527239169245,-0.8038412795125314
-3.2888188974835595,-2.859491112587224
-2.6950708256977367,-0.4024875944929964
-1.8039038714154083,-1.775859204857348
-1.4830555668488445,-1.9783549359378159
-2.301285794239152,-2.1404718703996735
-1.569633510453711,-1.6418550167211088
-2.0710735289207634,-0.8720273261159059
-1.191912910632778,0.22005424873854618
-2.263700327510222,-3.2419062092263884
-1.349233124381441,-1.2238935998532434
-1.3692965789969214,0.20932336179387423
-2.618045469331337,-1.1128277919016216
-2.931944941298185,-0.9641991811821393
-2.877842662526641,-2.9435923008468006
-2.6050513233621873,-0.3537882485439866
-3.587239448303165,-3.3625638986497552
-4.694612495468358,-2.157234783705028
