y1,y2
-0.8019314252534474,-1.466049307670092
-2.1262904208815923,0.13168515808911985
-2.374652042976841,-1.2416218984655363
-1.9542068049113195,-1.6754532964797473
-0.8181602724216768,-1.0491200853465554
-0.7084538730998686,0.10763923714259288
-1.261101193636101,0.2588211981787487
-2.0458815489803794,-1.2211110020714144
-1.2971357782457882,0.2983664932487349
0.3376472647127893,2.2558018400223645
0.610416040557511,0.09689967501874466
-0.6229126234732607,-1.4609029529671989
-1.5811778289093494,-1.844989262985126
0.018841260089762057,-1.380914724956281
0.22172370059837046,-0.5288036006413257
-1.5104111418412143,-1.4789848078524614
-1.5941073346582402,-2.1221569962953724
-2.7573333081029885,-0.8484823993379943
-3.386621402164543,-4.304649706055451
-3.8746272254414005,-3.2581125844138117
-4.587940597073644,-0.27871849235294555
-4.034562126720355,-0.979478634896761
-4.097648098645644,-1.5260323659795896
-4.6870793566782485,-1.8862806193837804
-4.2774415301211315,-0.3677835922600843
-3.4475862230598073,-1.1881634752445351
-5.0906095944654846,-2.467727710005529
-5.347339720830979,-3.9038300212000565
-6.328087076874992,-3.2377103557664237
-6.501242301737024,-3.9845051491833336
-7.7906610484908825,-4.601505799148464
-7.769970654453291,-4.599224260560754
-7.807856395497359,-3.9485750624411575
-8.112194146455849,-4.38580789297
-9.160120651576095,-3.7089498148536206
-9.556310982049188,-6.104336932936326
-10.647639883744898,-5.493290138615315
-12.002848629949638,-4.141926818540318
-11.778062897489745,-5.850134111549895
-12.887412835381111,-5.245091196241914
-11.717116734202818,-4.721694869898095
-11.000529078328983,-4.183616718827131
-12.998345770778704,-5.761053715864105
-12.726216901366216,-7.743554481935999
-13.827933528947261,-7.181354470260633
-13.794876308788991,-7.277773736863116
-13.75124431621957,-8.424477462443205
-15.73967410445069,-8.333718673400483
-15.97309662821646,-9.23662814924203
-16.228886659615853,-9.77999477582731
-15.266886127772759,-7.422546807324927
-16.448332935728974,-8.267757740310149
-15.71029103788329,-8.54296042851683
-16.809263800919695,-9.355218263072704
-17.140554693619613,-9.11155078888235
-17.981027862041824,-9.384604300394772
-16.532296573120153,-8.674258569142681
-15.96408347333186,-8.034749484594398
-13.532350970486647,-7.201716159204307
-12.890434591404325,-6.058245313330963
-12.04544185768515,-5.4998500340034635
-11.20475898141981,-5.244509813061874
-11.811370517329362,-6.568788773190598
-11.881398963967744,-6.55720562866595
-10.531010096223117,-4.830640944640604
-10.927560861396088,-5.660823209174638
-10.738761330104989,-5.412532373657072
-10.759984790522278,-7.871987645572343
-10.150768297689538,-7.775488128731006
-10.51567703963691,-4.92069032774971
-10.66803892839376,-5.004460807846123
-10.42565749972161,-3.8193968784172228
-10.322634361234801,-4.4401540617215165
-11.187607107516621,-5.372064753590269
-10.291824064327177,-5.129549576074906
-11.590305272574088,-7.2218930644964425
-12.791420821377615,-5.512534521056237
-14.073912616118077,-7.640542323431932
-13.106940337184863,-6.050985714009063
-13.467548706084132,-6.533732707604003
-14.438585084605197,-6.947195521543898
-15.574606478794845,-6.8946280238538495
-15.153475341332438,-8.066603782644899
-16.208316003910273,-8.491393183574687
-17.480394214007916,-9.59605858035589
-16.866401151539055,-8.81035259922103
-18.063108878731626,-7.365613725314573
-18.385547029483025,-9.55609218136189
-18.392308569829545,-8.010537972721162
-18.837643936759356,-8.592810534637538
-18.891737898354805,-8.716587157588085
-17.552964399300034,-7.973467062577856
-18.069858551889308,-10.049205830841622
-19.329165710767533,-9.291135176498333
-21.16591141596121,-8.994543610495857
-21.370677532795078,-11.381134702728536
-21.722934543206307,-10.908574357190894
-21.457843636275985,-11.418080975299523
-21.922088227913466,-10.644032602743684
-22.40072669096619,-12.278893477348953
-23.122042438814795,-9.951341425156569
-23.641802211184974,-12.197735894551924
-23.48157550486755,-13.283449324434018
-23.86192823208269,-10.140173205227068
-23.761486379250183,-10.910220294824192
-21.860299179216927,-10.411638108197764
-21.381181028419984,-10.158002970735692
-22.95727087385521,-11.836433444740361
-21.223741288242106,-10.835166243893259
-20.87593091825357,-9.713946229297152
-21.817344204704554,-9.991047144642428
-20.910295247018745,-9.522535220365272
-20.892639636108907,-10.233768832443676
-21.507858169143976,-11.220317177677895
-22.141367094577593,-11.262770876466336
-23.13479888482945,-10.457799730900065
-23.086679900839613,-10.103421835462573
-22.01786320709005,-11.350243993631128
-22.342915305896426,-11.648761655492667
-21.92209118084007,-9.713495920472337
